district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct,adj_count,adj_pct,votes_P1_2021,votes_P2_2021,votes_P3_2021,total_votes_2021,winner_2021,margin_2021,P1_share_2021,P2_share_2021,votes_P1_2019,votes_P2_2019,total_votes_2019,winner_2019,flipped_19_21,booth_category,priority_score,worker_assigned,contact_count,votes_to_win_est,notes
South 24 Parganas,204,S24P-204,154,Club Building 154,401,414,1,816,50.74,131,16.1,410,161,3,655,P1,249,62.6,24.6,297,162,630,P1,False,D,4,,0,347,
South 24 Parganas,204,S24P-204,155,Post Office 155,343,309,0,652,47.39,69,10.6,346,117,6,515,P1,229,67.2,22.7,378,127,561,P1,False,D,4,,0,278,
South 24 Parganas,204,S24P-204,156,Club Building 156,402,412,0,814,50.61,90,11.1,443,150,5,658,P1,293,67.3,22.8,376,191,661,P1,False,D,4,,0,347,
South 24 Parganas,204,S24P-204,157,Market Building 157,274,252,0,526,47.91,50,9.5,253,123,5,418,P1,130,60.5,29.4,232,107,409,P1,False,B,3,,0,224,
South 24 Parganas,204,S24P-204,158,Post Office 158,375,355,1,731,48.56,93,12.7,439,97,5,595,P1,342,73.8,16.3,357,143,567,P1,False,D,4,,0,311,
South 24 Parganas,204,S24P-204,159,Anganwadi Centre 159,307,309,0,616,50.16,61,9.9,235,162,11,508,P1,73,46.3,31.9,391,90,535,P1,False,B,3,,0,262,
South 24 Parganas,204,S24P-204,160,High School 160,247,250,1,498,50.2,79,15.9,273,100,5,422,P1,173,64.7,23.7,242,118,426,P1,False,D,4,,0,212,
South 24 Parganas,204,S24P-204,161,Market Building 161,270,276,0,546,50.55,82,15.0,236,141,4,421,P1,95,56.1,33.5,265,114,462,P1,False,D,4,,0,233,
South 24 Parganas,204,S24P-204,162,Panchayat Bhavan 162,246,244,1,491,49.69,68,13.8,214,74,6,401,P1,111,53.4,18.5,207,135,393,P1,False,D,4,,0,209,
South 24 Parganas,204,S24P-204,163,Panchayat Bhavan 163,259,259,1,519,49.9,85,16.4,243,122,3,405,P1,121,60.0,30.1,280,82,402,P1,False,D,4,,0,221,
South 24 Parganas,204,S24P-204,164,Club Building 164,378,372,1,751,49.53,106,14.1,316,65,23,611,P1,115,51.7,10.6,448,102,611,P1,False,D,4,,0,320,
South 24 Parganas,204,S24P-204,165,Temple Hall 165,246,248,1,495,50.1,67,13.5,240,94,2,400,P1,146,60.0,23.5,251,122,414,P1,False,D,4,,0,211,
South 24 Parganas,204,S24P-204,166,Community Hall 166,317,302,1,620,48.71,94,15.2,268,164,12,534,P1,104,50.2,30.7,364,100,543,P1,False,D,4,,0,264,
South 24 Parganas,204,S24P-204,167,Post Office 167,407,384,0,791,48.55,130,16.4,361,168,3,614,P1,193,58.8,27.4,389,104,678,P1,False,D,4,,0,337,
South 24 Parganas,204,S24P-204,168,Govt Office 168,308,280,1,589,47.54,66,11.2,357,92,5,499,P1,265,71.5,18.4,304,111,490,P1,False,D,4,,0,251,
South 24 Parganas,205,S24P-205,1,Post Office 1,293,270,0,563,47.96,74,13.1,290,140,3,478,P1,150,60.7,29.3,238,140,464,P1,False,D,4,,0,240,
South 24 Parganas,205,S24P-205,2,Community Hall 2,242,249,1,492,50.61,70,14.2,258,109,6,422,P1,149,61.1,25.8,259,120,434,P1,False,D,4,,0,210,
South 24 Parganas,205,S24P-205,3,Temple Hall 3,303,306,1,610,50.16,63,10.3,300,105,8,494,P1,195,60.7,21.3,333,134,534,P1,False,D,4,,0,260,
South 24 Parganas,205,S24P-205,4,High School 4,293,277,1,571,48.51,73,12.8,240,138,9,462,P1,102,51.9,29.9,352,97,499,P1,False,D,4,,0,243,
South 24 Parganas,205,S24P-205,5,Health Sub-Centre 5,325,334,1,660,50.61,59,8.9,290,123,11,520,P1,167,55.8,23.7,325,142,519,P1,False,B,3,,0,281,
South 24 Parganas,205,S24P-205,6,Market Building 6,270,251,1,522,48.08,61,11.7,224,86,7,420,P1,125,53.3,20.5,306,88,437,P1,False,D,4,,0,222,
South 24 Parganas,205,S24P-205,7,Health Sub-Centre 7,288,298,1,587,50.77,83,14.1,267,118,6,449,P1,149,59.5,26.3,320,132,503,P1,False,D,4,,0,250,
South 24 Parganas,205,S24P-205,8,Club Building 8,335,320,1,656,48.78,74,11.3,385,112,4,553,P1,273,69.6,20.3,318,108,535,P1,False,D,4,,0,279,
South 24 Parganas,205,S24P-205,9,Primary School 9,280,282,1,563,50.09,54,9.6,326,91,4,468,P1,235,69.7,19.4,234,128,482,P1,False,A,1,,0,240,
South 24 Parganas,205,S24P-205,10,Health Sub-Centre 10,334,319,0,653,48.85,64,9.8,345,157,3,558,P1,188,61.8,28.1,366,91,508,P1,False,B,3,,0,278,
South 24 Parganas,205,S24P-205,11,Market Building 11,251,241,1,493,48.88,53,10.8,256,123,5,421,P1,133,60.8,29.2,223,127,424,P1,False,D,4,,0,210,
South 24 Parganas,205,S24P-205,12,Club Building 12,341,330,0,671,49.18,85,12.7,431,97,6,587,P1,334,73.4,16.5,354,151,561,P1,False,D,4,,0,286,
South 24 Parganas,205,S24P-205,13,Community Hall 13,362,349,1,712,49.02,56,7.9,389,152,4,602,P1,237,64.6,25.2,269,159,573,P1,False,B,3,,0,303,
South 24 Parganas,205,S24P-205,14,Anganwadi Centre 14,300,296,1,597,49.58,70,11.7,254,182,5,525,P1,72,48.4,34.7,340,104,493,P1,False,D,4,,0,254,
South 24 Parganas,205,S24P-205,15,Market Building 15,396,373,1,770,48.44,97,12.6,288,121,19,599,P1,123,48.1,20.2,288,122,599,P1,False,D,4,,0,328,
South 24 Parganas,205,S24P-205,16,Temple Hall 16,353,364,0,717,50.77,94,13.1,385,136,3,579,P1,249,66.5,23.5,342,150,588,P1,False,D,4,,0,305,
South 24 Parganas,205,S24P-205,17,Govt Office 17,285,257,1,543,47.33,73,13.4,240,110,7,418,P1,130,57.4,26.3,288,62,425,P1,False,D,4,,0,231,
South 24 Parganas,205,S24P-205,18,Madrasa 18,278,251,1,530,47.36,46,8.7,221,105,9,408,P1,116,54.2,25.7,215,123,437,P1,False,B,3,,0,226,
South 24 Parganas,205,S24P-205,19,Madrasa 19,247,246,0,493,49.9,39,7.9,203,121,6,386,P1,82,52.6,31.3,225,79,413,P1,False,B,3,,0,210,
South 24 Parganas,205,S24P-205,20,Post Office 20,383,355,1,739,48.04,87,11.8,303,206,7,602,P1,97,50.3,34.2,322,178,604,P1,False,D,4,,0,315,
South 24 Parganas,205,S24P-205,21,High School 21,348,342,0,690,49.57,70,10.1,400,132,3,603,P1,268,66.3,21.9,278,202,533,P1,False,D,4,,0,294,
South 24 Parganas,205,S24P-205,22,Temple Hall 22,260,269,0,529,50.85,44,8.3,264,102,4,406,P1,162,65.0,25.1,228,139,450,P1,False,B,3,,0,225,
South 24 Parganas,205,S24P-205,23,Community Hall 23,320,292,0,612,47.71,62,10.1,287,156,3,492,P1,131,58.3,31.7,291,150,540,P1,False,D,4,,0,261,
South 24 Parganas,205,S24P-205,24,Anganwadi Centre 24,325,321,1,647,49.61,54,8.3,310,133,5,546,P1,177,56.8,24.4,333,135,552,P1,False,B,3,,0,276,
South 24 Parganas,205,S24P-205,25,Anganwadi Centre 25,290,281,1,572,49.13,48,8.4,388,52,2,489,P1,336,79.3,10.6,328,118,495,P1,False,A,1,,0,244,
South 24 Parganas,205,S24P-205,26,High School 26,393,398,1,792,50.25,104,13.1,385,159,7,620,P1,226,62.1,25.6,530,88,686,P1,False,D,4,,0,337,
South 24 Parganas,205,S24P-205,27,Post Office 27,271,280,1,552,50.72,62,11.2,259,125,3,427,P1,134,60.7,29.3,264,135,461,P1,False,D,4,,0,235,
South 24 Parganas,205,S24P-205,28,Madrasa 28,385,371,1,757,49.01,101,13.3,381,138,2,580,P1,243,65.7,23.8,390,133,581,P1,False,D,4,,0,322,
South 24 Parganas,205,S24P-205,29,Madrasa 29,294,275,0,569,48.33,59,10.4,302,136,4,492,P1,166,61.4,27.6,214,89,469,P1,False,D,4,,0,242,
South 24 Parganas,205,S24P-205,30,Govt Office 30,369,377,0,746,50.54,95,12.7,380,165,5,635,P1,215,59.8,26.0,323,131,650,P1,False,D,4,,0,318,
South 24 Parganas,205,S24P-205,31,Community Hall 31,359,357,1,717,49.79,83,11.6,273,155,5,552,P1,118,49.5,28.1,301,156,623,P1,False,D,4,,0,305,
South 24 Parganas,205,S24P-205,32,High School 32,381,366,1,748,48.93,83,11.1,363,163,8,616,P1,200,58.9,26.5,348,106,580,P1,False,D,4,,0,319,
South 24 Parganas,205,S24P-205,33,Health Sub-Centre 33,264,242,0,506,47.83,66,13.0,276,93,3,410,P1,183,67.3,22.7,264,135,444,P1,False,D,4,,0,215,
South 24 Parganas,205,S24P-205,34,Market Building 34,288,297,0,585,50.77,83,14.2,228,124,10,451,P1,104,50.6,27.5,274,89,484,P1,False,D,4,,0,249,
South 24 Parganas,205,S24P-205,35,Post Office 35,282,260,0,542,47.97,60,11.1,286,139,3,472,P1,147,60.6,29.4,253,131,427,P1,False,D,4,,0,231,
South 24 Parganas,205,S24P-205,36,Market Building 36,335,305,1,641,47.58,71,11.1,254,157,11,551,P1,97,46.1,28.5,368,108,549,P1,False,D,4,,0,273,
South 24 Parganas,205,S24P-205,37,Govt Office 37,384,394,0,778,50.64,73,9.4,404,135,6,599,P1,269,67.4,22.5,477,120,673,P1,False,A,1,,0,331,
South 24 Parganas,205,S24P-205,38,Primary School 38,312,280,0,592,47.3,78,13.2,348,113,4,513,P1,235,67.8,22.0,377,68,494,P1,False,D,4,,0,252,
South 24 Parganas,205,S24P-205,39,Temple Hall 39,294,267,0,561,47.59,75,13.4,252,129,5,432,P1,123,58.3,29.9,290,119,454,P1,False,D,4,,0,239,
South 24 Parganas,205,S24P-205,40,Govt Office 40,245,235,1,481,48.86,66,13.7,238,83,6,374,P1,155,63.6,22.2,227,110,374,P1,False,D,4,,0,205,
South 24 Parganas,205,S24P-205,41,Panchayat Bhavan 41,308,317,1,626,50.64,58,9.3,316,114,6,486,P1,202,65.0,23.5,349,135,537,P1,False,B,3,,0,267,
South 24 Parganas,205,S24P-205,42,Market Building 42,263,263,0,526,50.0,59,11.2,262,137,2,443,P1,125,59.1,30.9,256,93,413,P1,False,D,4,,0,224,
South 24 Parganas,205,S24P-205,43,Community Hall 43,273,267,0,540,49.44,68,12.6,280,101,5,441,P1,179,63.5,22.9,218,138,430,P1,False,D,4,,0,230,
South 24 Parganas,205,S24P-205,44,Health Sub-Centre 44,280,279,1,560,49.82,65,11.6,268,133,6,464,P1,135,57.8,28.7,223,94,447,P1,False,D,4,,0,238,
South 24 Parganas,205,S24P-205,45,Panchayat Bhavan 45,381,383,1,765,50.07,68,8.9,441,149,6,656,P1,292,67.2,22.7,312,162,630,P1,False,A,1,,0,326,
South 24 Parganas,205,S24P-205,46,Panchayat Bhavan 46,276,274,1,551,49.73,71,12.9,232,141,6,437,P1,91,53.1,32.3,298,97,439,P1,False,D,4,,0,235,
South 24 Parganas,205,S24P-205,47,Health Sub-Centre 47,326,315,0,641,49.14,61,9.5,335,146,3,534,P1,189,62.7,27.3,233,168,496,P1,False,B,3,,0,273,
South 24 Parganas,205,S24P-205,48,Market Building 48,258,263,1,522,50.38,72,13.8,227,96,9,424,P1,131,53.5,22.6,256,98,422,P1,False,D,4,,0,222,
South 24 Parganas,205,S24P-205,49,Market Building 49,341,336,0,677,49.63,65,9.6,259,242,2,556,P1,17,46.6,43.5,270,194,526,P1,False,B,3,,0,288,
South 24 Parganas,205,S24P-205,50,Panchayat Bhavan 50,279,288,1,568,50.7,78,13.7,282,130,4,465,P1,152,60.6,28.0,240,140,467,P1,False,D,4,,0,242,
South 24 Parganas,205,S24P-205,51,Primary School 51,284,275,1,560,49.11,57,10.2,333,101,5,482,P1,232,69.1,21.0,247,113,441,P1,False,D,4,,0,238,
South 24 Parganas,205,S24P-205,52,Madrasa 52,344,345,0,689,50.07,93,13.5,326,159,5,539,P1,167,60.5,29.5,306,162,547,P1,False,D,4,,0,293,
South 24 Parganas,205,S24P-205,53,Community Hall 53,249,258,1,508,50.79,51,10.0,222,120,6,396,P1,102,56.1,30.3,263,90,411,P1,False,B,3,,0,216,
South 24 Parganas,205,S24P-205,54,Health Sub-Centre 54,333,318,1,652,48.77,76,11.7,330,143,4,561,P1,187,58.8,25.5,411,105,573,P1,False,D,4,,0,278,
South 24 Parganas,205,S24P-205,55,Madrasa 55,391,360,0,751,47.94,70,9.3,386,162,5,623,P1,224,62.0,26.0,401,174,644,P1,False,B,3,,0,320,
South 24 Parganas,205,S24P-205,56,Health Sub-Centre 56,258,242,0,500,48.4,40,8.0,300,80,3,422,P1,220,71.1,19.0,327,59,429,P1,False,A,1,,0,213,
South 24 Parganas,205,S24P-205,57,Madrasa 57,306,294,0,600,49.0,72,12.0,292,97,3,500,P1,189,58.4,19.4,269,162,480,P1,False,D,4,,0,256,
South 24 Parganas,205,S24P-205,58,Community Hall 58,328,339,0,667,50.82,65,9.7,345,122,4,584,P1,223,59.1,20.9,284,171,548,P1,False,B,3,,0,284,
South 24 Parganas,205,S24P-205,59,Health Sub-Centre 59,320,311,0,631,49.29,88,13.9,315,138,3,538,P1,177,58.6,25.7,291,159,547,P1,False,D,4,,0,269,
South 24 Parganas,205,S24P-205,60,Community Hall 60,326,294,1,621,47.34,82,13.2,271,91,15,518,P1,135,52.3,17.6,330,109,488,P1,False,D,4,,0,264,
South 24 Parganas,205,S24P-205,61,Temple Hall 61,296,274,0,570,48.07,46,8.1,296,127,2,486,P1,169,60.9,26.1,256,153,460,P1,False,B,3,,0,243,
South 24 Parganas,205,S24P-205,62,Market Building 62,372,354,0,726,48.76,96,13.2,311,73,10,607,P1,103,51.2,12.0,311,205,641,P1,False,D,4,,0,309,
South 24 Parganas,205,S24P-205,63,Community Hall 63,278,272,0,550,49.45,71,12.9,330,84,4,461,P1,246,71.6,18.2,242,132,450,P1,False,D,4,,0,234,
South 24 Parganas,205,S24P-205,64,Temple Hall 64,278,287,0,565,50.8,51,9.0,275,103,8,472,P1,172,58.3,21.8,360,79,488,P1,False,B,3,,0,241,
South 24 Parganas,205,S24P-205,65,Govt Office 65,330,314,1,645,48.68,86,13.3,341,125,4,517,P1,216,66.0,24.2,315,156,548,P1,False,D,4,,0,275,
South 24 Parganas,205,S24P-205,66,High School 66,285,294,0,579,50.78,67,11.6,280,133,3,499,P1,147,56.1,26.7,274,153,474,P1,False,D,4,,0,247,
South 24 Parganas,205,S24P-205,67,Primary School 67,347,348,0,695,50.07,67,9.6,299,205,8,573,P1,94,52.2,35.8,336,166,558,P1,False,B,3,,0,296,
South 24 Parganas,205,S24P-205,68,High School 68,306,291,1,598,48.66,80,13.4,284,136,7,477,P1,148,59.5,28.5,303,105,471,P1,False,D,4,,0,255,
South 24 Parganas,205,S24P-205,69,Madrasa 69,354,342,0,696,49.14,91,13.1,401,150,3,612,P1,251,65.5,24.5,312,163,551,P1,False,D,4,,0,296,
South 24 Parganas,205,S24P-205,70,Community Hall 70,355,348,0,703,49.5,84,11.9,402,149,3,612,P1,253,65.7,24.3,372,183,617,P1,False,D,4,,0,299,
South 24 Parganas,205,S24P-205,71,Panchayat Bhavan 71,315,311,1,627,49.6,81,12.9,285,149,7,548,P1,136,52.0,27.2,353,118,524,P1,False,D,4,,0,267,
South 24 Parganas,205,S24P-205,72,High School 72,325,295,1,621,47.5,50,8.1,258,133,8,531,P1,125,48.6,25.0,319,105,498,P1,False,B,3,,0,264,
South 24 Parganas,205,S24P-205,73,Health Sub-Centre 73,299,289,1,589,49.07,77,13.1,313,109,3,468,P1,204,66.9,23.3,320,112,509,P1,False,D,4,,0,251,
South 24 Parganas,205,S24P-205,74,Panchayat Bhavan 74,371,336,1,708,47.46,98,13.8,356,189,6,612,P1,167,58.2,30.9,371,128,554,P1,False,D,4,,0,302,
South 24 Parganas,205,S24P-205,75,Anganwadi Centre 75,274,268,0,542,49.45,47,8.7,247,56,4,415,P1,143,59.5,13.5,289,117,474,P1,False,B,3,,0,231,
South 24 Parganas,205,S24P-205,76,Anganwadi Centre 76,351,338,1,690,48.99,62,9.0,320,119,5,533,P1,201,60.0,22.3,318,144,545,P1,False,B,3,,0,294,
South 24 Parganas,205,S24P-205,77,Post Office 77,386,380,1,767,49.54,95,12.4,385,167,4,614,P1,218,62.7,27.2,324,198,593,P1,False,D,4,,0,327,
South 24 Parganas,205,S24P-205,78,Temple Hall 78,412,402,0,814,49.39,99,12.2,415,187,2,669,P1,228,62.0,28.0,440,115,697,P1,False,D,4,,0,347,
South 24 Parganas,205,S24P-205,79,Market Building 79,242,240,1,483,49.69,65,13.5,240,95,4,372,P1,145,64.5,25.5,211,138,388,P1,False,D,4,,0,206,
South 24 Parganas,205,S24P-205,80,Anganwadi Centre 80,364,363,0,727,49.93,96,13.2,390,127,8,591,P1,263,66.0,21.5,424,142,629,P1,False,D,4,,0,310,
South 24 Parganas,205,S24P-205,81,Govt Office 81,368,344,1,713,48.25,67,9.4,337,154,6,565,P1,183,59.6,27.3,363,143,563,P1,False,B,3,,0,304,
South 24 Parganas,205,S24P-205,82,Primary School 82,268,265,0,533,49.72,58,10.9,291,82,3,414,P1,209,70.3,19.8,202,117,420,P1,False,D,4,,0,227,
South 24 Parganas,205,S24P-205,83,Anganwadi Centre 83,398,376,0,774,48.58,60,7.8,500,105,3,672,P1,395,74.4,15.6,379,170,659,P1,False,A,1,,0,330,
South 24 Parganas,205,S24P-205,84,Panchayat Bhavan 84,273,255,1,529,48.2,67,12.7,290,126,2,463,P1,164,62.6,27.2,291,117,456,P1,False,D,4,,0,225,
South 24 Parganas,205,S24P-205,85,Govt Office 85,341,348,1,690,50.43,74,10.7,418,123,5,601,P1,295,69.6,20.5,338,199,604,P1,False,D,4,,0,294,
South 24 Parganas,205,S24P-205,86,Health Sub-Centre 86,404,404,0,808,50.0,101,12.5,441,141,4,660,P1,300,66.8,21.4,415,184,711,P1,False,D,4,,0,344,
South 24 Parganas,205,S24P-205,87,Club Building 87,354,360,1,715,50.35,64,9.0,285,160,6,551,P1,125,51.7,29.0,312,204,573,P1,False,B,3,,0,304,
South 24 Parganas,205,S24P-205,88,Primary School 88,313,300,1,614,48.86,62,10.1,305,126,6,502,P1,179,60.8,25.1,330,122,527,P1,False,D,4,,0,261,
South 24 Parganas,205,S24P-205,89,Govt Office 89,281,288,1,570,50.53,72,12.6,306,88,5,494,P1,216,61.9,17.8,234,126,439,P1,False,D,4,,0,243,
South 24 Parganas,205,S24P-205,90,Primary School 90,308,277,1,586,47.27,69,11.8,279,57,14,469,P1,164,59.5,12.2,300,106,464,P1,False,D,4,,0,250,
South 24 Parganas,205,S24P-205,91,Health Sub-Centre 91,337,306,0,643,47.59,69,10.7,382,61,5,493,P1,321,77.5,12.4,351,155,562,P1,False,D,4,,0,274,
South 24 Parganas,205,S24P-205,92,Market Building 92,377,345,0,722,47.78,92,12.7,340,190,4,606,P1,150,56.1,31.4,382,163,636,P1,False,D,4,,0,307,
South 24 Parganas,205,S24P-205,93,Temple Hall 93,325,322,0,647,49.77,83,12.8,312,140,5,525,P1,172,59.4,26.7,220,138,504,P1,False,D,4,,0,276,
South 24 Parganas,205,S24P-205,94,Community Hall 94,330,311,1,642,48.44,89,13.9,269,133,6,508,P1,136,53.0,26.2,296,162,520,P1,False,D,4,,0,273,
South 24 Parganas,205,S24P-205,95,Club Building 95,307,303,1,611,49.59,83,13.6,321,137,3,538,P1,184,59.7,25.5,289,155,515,P1,False,D,4,,0,260,
South 24 Parganas,205,S24P-205,96,Madrasa 96,335,344,1,680,50.59,85,12.5,343,169,6,569,P1,174,60.3,29.7,290,194,539,P1,False,D,4,,0,290,
South 24 Parganas,205,S24P-205,97,Madrasa 97,384,345,0,729,47.33,60,8.2,323,203,10,641,P1,120,50.4,31.7,359,171,588,P1,False,B,3,,0,310,
South 24 Parganas,205,S24P-205,98,Post Office 98,291,263,1,555,47.39,79,14.2,234,108,8,451,P1,126,51.9,23.9,294,95,432,P1,False,D,4,,0,236,
South 24 Parganas,205,S24P-205,99,Temple Hall 99,286,276,1,563,49.02,48,8.5,254,108,4,450,P1,146,56.4,24.0,271,80,488,P1,False,B,3,,0,240,
South 24 Parganas,205,S24P-205,100,Temple Hall 100,373,358,1,732,48.91,88,12.0,386,173,4,621,P1,213,62.2,27.9,436,127,625,P1,False,D,4,,0,312,
South 24 Parganas,205,S24P-205,101,Health Sub-Centre 101,412,392,0,804,48.76,111,13.8,466,92,4,620,P1,374,75.2,14.8,393,171,627,P1,False,D,4,,0,342,
South 24 Parganas,205,S24P-205,102,Club Building 102,387,383,0,770,49.74,69,9.0,327,195,6,623,P1,132,52.5,31.3,309,189,663,P1,False,B,3,,0,328,
South 24 Parganas,205,S24P-205,103,Madrasa 103,254,237,0,491,48.27,64,13.0,309,60,4,410,P1,249,75.4,14.6,188,80,388,P1,False,D,4,,0,209,
South 24 Parganas,205,S24P-205,104,Panchayat Bhavan 104,323,314,0,637,49.29,65,10.2,353,124,5,530,P1,229,66.6,23.4,343,114,508,P1,False,D,4,,0,271,
South 24 Parganas,205,S24P-205,105,Govt Office 105,324,323,1,648,49.85,55,8.5,305,171,3,529,P1,134,57.7,32.3,345,96,552,P1,False,B,3,,0,276,
South 24 Parganas,205,S24P-205,106,Primary School 106,256,255,1,512,49.8,62,12.1,274,93,7,434,P1,181,63.1,21.4,254,98,395,P1,False,D,4,,0,218,
South 24 Parganas,205,S24P-205,107,Govt Office 107,290,286,1,577,49.57,63,10.9,269,160,6,496,P1,109,54.2,32.3,335,102,492,P1,False,D,4,,0,246,
South 24 Parganas,205,S24P-205,108,Anganwadi Centre 108,333,301,0,634,47.48,79,12.5,360,100,2,511,P1,260,70.5,19.6,379,115,549,P1,False,D,4,,0,270,
South 24 Parganas,205,S24P-205,109,Primary School 109,316,295,1,612,48.2,81,13.2,233,62,17,490,P1,60,47.6,12.7,277,146,470,P1,False,D,4,,0,261,
South 24 Parganas,205,S24P-205,110,High School 110,393,353,0,746,47.32,97,13.0,392,165,5,618,P1,227,63.4,26.7,313,141,580,P1,False,D,4,,0,318,
South 24 Parganas,205,S24P-205,111,Health Sub-Centre 111,317,303,0,620,48.87,81,13.1,323,149,4,528,P1,174,61.2,28.2,413,76,544,P1,False,D,4,,0,264,
South 24 Parganas,205,S24P-205,112,Temple Hall 112,324,320,0,644,49.69,87,13.5,352,141,3,548,P1,211,64.2,25.7,241,123,509,P1,False,D,4,,0,274,
South 24 Parganas,205,S24P-205,113,Health Sub-Centre 113,396,402,0,798,50.38,66,8.3,419,147,6,629,P1,272,66.6,23.4,504,127,701,P1,False,A,1,,0,340,
South 24 Parganas,205,S24P-205,114,Post Office 114,332,301,1,634,47.48,89,14.0,299,186,3,539,P1,113,55.5,34.5,293,177,523,P1,False,D,4,,0,270,
South 24 Parganas,205,S24P-205,115,High School 115,262,266,1,529,50.28,75,14.2,318,66,3,427,P1,252,74.5,15.5,265,84,408,P1,False,D,4,,0,225,
South 24 Parganas,205,S24P-205,116,Club Building 116,246,236,0,482,48.96,54,11.2,215,123,3,385,P1,92,55.8,31.9,224,126,389,P1,False,D,4,,0,205,
South 24 Parganas,205,S24P-205,117,High School 117,410,395,0,805,49.07,62,7.7,361,219,6,645,P1,142,56.0,34.0,241,209,692,P1,False,B,3,,0,343,
South 24 Parganas,205,S24P-205,118,Panchayat Bhavan 118,324,325,1,650,50.0,60,9.2,288,101,13,501,P1,187,57.5,20.2,367,150,574,P1,False,B,3,,0,277,
South 24 Parganas,205,S24P-205,119,Temple Hall 119,297,285,1,583,48.89,46,7.9,317,135,4,502,P1,182,63.1,26.9,264,151,510,P1,False,B,3,,0,248,
South 24 Parganas,205,S24P-205,120,Club Building 120,291,277,0,568,48.77,67,11.8,236,158,4,449,P1,78,52.6,35.2,334,109,492,P1,False,D,4,,0,242,
South 24 Parganas,205,S24P-205,121,Primary School 121,410,385,0,795,48.43,76,9.6,379,159,6,656,P1,220,57.8,24.2,343,184,626,P1,False,B,3,,0,339,
South 24 Parganas,205,S24P-205,122,Primary School 122,306,299,0,605,49.42,76,12.6,315,117,5,481,P1,198,65.5,24.3,321,99,521,P1,False,D,4,,0,258,
South 24 Parganas,205,S24P-205,123,Govt Office 123,426,393,0,819,47.99,66,8.1,331,189,13,646,P1,142,51.2,29.3,442,143,650,P1,False,B,3,,0,349,
South 24 Parganas,205,S24P-205,124,Govt Office 124,329,305,1,635,48.03,54,8.5,288,179,5,519,P1,109,55.5,34.5,313,149,519,P1,False,B,3,,0,270,
South 24 Parganas,205,S24P-205,125,Govt Office 125,400,377,0,777,48.52,97,12.5,399,185,4,649,P1,214,61.5,28.5,388,194,669,P1,False,D,4,,0,331,
South 24 Parganas,205,S24P-205,126,Primary School 126,401,395,1,797,49.56,111,13.9,352,254,3,677,P1,98,52.0,37.5,399,174,665,P1,False,D,4,,0,339,
South 24 Parganas,205,S24P-205,127,Club Building 127,334,321,1,656,48.93,79,12.0,296,128,7,520,P1,168,56.9,24.6,309,116,551,P1,False,D,4,,0,279,
South 24 Parganas,205,S24P-205,128,Club Building 128,315,290,0,605,47.93,70,11.6,237,129,6,491,P1,108,48.3,26.3,298,142,533,P1,False,D,4,,0,258,
South 24 Parganas,205,S24P-205,129,Panchayat Bhavan 129,315,306,0,621,49.28,80,12.9,314,134,3,497,P1,180,63.2,27.0,253,153,480,P1,False,D,4,,0,264,
South 24 Parganas,205,S24P-205,130,Primary School 130,375,366,1,742,49.33,101,13.6,394,116,13,620,P1,278,63.5,18.7,383,118,577,P1,False,D,4,,0,316,
South 24 Parganas,205,S24P-205,131,Primary School 131,369,369,0,738,50.0,100,13.6,323,172,6,577,P1,151,56.0,29.8,350,159,565,P1,False,D,4,,0,314,
South 24 Parganas,205,S24P-205,132,Temple Hall 132,414,378,1,793,47.67,66,8.3,500,65,5,628,P1,435,79.6,10.4,318,161,649,P1,False,A,1,,0,338,
South 24 Parganas,205,S24P-205,133,Primary School 133,288,272,1,561,48.48,68,12.1,260,125,9,475,P1,135,54.7,26.3,268,155,470,P1,False,D,4,,0,239,
South 24 Parganas,205,S24P-205,134,Market Building 134,410,374,1,785,47.64,95,12.1,452,166,3,687,P1,286,65.8,24.2,381,175,664,P1,False,D,4,,0,334,
South 24 Parganas,205,S24P-205,135,Community Hall 135,327,317,0,644,49.22,73,11.3,349,124,6,533,P1,225,65.5,23.3,350,104,504,P1,False,D,4,,0,274,
South 24 Parganas,205,S24P-205,136,Community Hall 136,391,398,0,789,50.44,83,10.5,381,192,7,637,P1,189,59.8,30.1,444,134,642,P1,False,D,4,,0,336,
South 24 Parganas,205,S24P-205,137,Health Sub-Centre 137,362,342,0,704,48.58,58,8.2,428,113,4,601,P1,315,71.2,18.8,397,147,616,P1,False,A,1,,0,300,
South 24 Parganas,205,S24P-205,138,Health Sub-Centre 138,251,256,0,507,50.49,59,11.6,291,89,5,422,P1,202,69.0,21.1,327,66,437,P1,False,D,4,,0,216,
South 24 Parganas,205,S24P-205,139,Market Building 139,369,357,0,726,49.17,83,11.4,394,142,7,604,P1,252,65.2,23.5,439,113,614,P1,False,D,4,,0,309,
South 24 Parganas,205,S24P-205,140,Temple Hall 140,385,393,0,778,50.51,85,10.9,436,150,4,674,P1,286,64.7,22.3,389,158,608,P1,False,D,4,,0,331,
South 24 Parganas,205,S24P-205,141,Health Sub-Centre 141,286,282,0,568,49.65,50,8.8,288,116,2,449,P1,172,64.1,25.8,283,149,480,P1,False,B,3,,0,242,
South 24 Parganas,205,S24P-205,142,Community Hall 142,401,375,0,776,48.32,94,12.1,343,143,14,611,P1,200,56.1,23.4,354,95,646,P1,False,D,4,,0,330,
